"YEAR","STATE","UNIT_ID","FIRE_NUM","FIRE_NAME","AGENCY","C_METHOD","CAUSE","INC_NUM","OBJECTIVE","COMMENTS","REPORT_AC","GIS_ACRES","Shape_Leng","Shape_Area","ALARM_DATE","CONT_DATE_","ID_NUM"
1945,CA,MEU,00000931,TOMKI CREEK,CDF,0,14,00000000,1,,0.000000000000000,8109.115722656250000,29333.349945913200000,32816426.878036000000000,09/02/45,01/04/1,165
1964,CA,LNU,00000204,ROADSIDE #42,CDF,0,14,00000000,1,,0.000000000000000,8956.765625000000000,39697.516683408200000,36246746.429457400000000,09/21/64,01/04/1,166
1999,CA,SHF,00000117,ONION,USF,8,1,00000000,1,,15949.000000000000000,15960.951171875000000,57040.264198252800000,64591678.976887200000000,08/23/99,09/01/99,167
1999,CA,SHF,00000123,MEGRAM,USF,8,1,00000000,1,,124898.000000000000000,125072.531250000000000,213906.385098616000000,506150571.872161000000000,08/23/99,11/03/99,168
1999,CA,LNU,00000000,SIXTEEN,CDF,0,7,00006445,1,,0.000000000000000,37893.109375000000000,98732.964423738900000,153347978.194747000000000,10/16/99,01/04/1,169
1939,CA,SNF,00000001,,USF,0,14,00000000,1,,0.000000000000000,15312.923828125000000,59323.832470169100000,61969203.597922400000000,01/04/1,01/04/1,170
1939,CA,SNF,00000002,,USF,0,14,00000000,1,,0.000000000000000,35335.195312500000000,90631.371265360700000,142996462.353552000000000,01/04/1,01/04/1,171
1945,CA,LNF,00000141,,USF,0,9,00000000,1,,0.000000000000000,6358.047851562500000,28884.250980977400000,25730107.077429600000000,01/04/1,01/04/1,172
1945,CA,CNF,00000009,,USF,0,14,00000000,1,,0.000000000000000,37887.640625000000000,64110.087533338200000,153325847.184548000000000,01/04/1,01/04/1,173
1945,CA,MEU,00000167,POINT ARENA SERIES,CDF,0,14,00000000,1,,0.000000000000000,5160.154785156250000,37451.562139978400000,20882405.807595800000000,09/29/45,01/04/1,174
1928,CA,SQF,00000047,,USF,0,9,00000000,1,,0.000000000000000,11992.735351562500000,38306.340658306800000,48532877.615802000000000,01/04/1,01/04/1,175
1928,CA,SQF,00000059,,USF,0,9,00000000,1,,0.000000000000000,22144.306640625000000,64084.949543605300000,89614832.725140400000000,01/04/1,01/04/1,176
1924,CA,SHF,00000672,,USF,0,9,00000000,1,,0.000000000000000,11278.402343750000000,35405.830156375700000,45642076.667856800000000,01/04/1,01/04/1,177
1957,CA,LAC,00000000,GALE FIRE,CCO,0,14,00000000,1,,0.000000000000000,24708.083984375000000,99410.284476787700000,99990065.167184400000000,11/21/57,01/04/1,178
1915,CA,LAC,00000000,,CCO,0,14,00000000,1,,0.000000000000000,15096.016601562500000,30767.179211313200000,61091410.082347600000000,01/04/1,01/04/1,179
1968,CA,LAC,00000030,CANYON INN FIRE,CCO,0,14,00031000,1,,0.000000000000000,19055.689453125000000,63710.916225314800000,77115640.661896200000000,08/23/68,01/04/1,180
1938,CA,CNF,00000007,,USF,0,14,00000000,1,,0.000000000000000,5000.288574218750000,22378.532750505500000,20235449.579354500000000,01/04/1,01/04/1,181
1969,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,19512.488281250000000,39554.715158515500000,78964238.111733400000000,01/04/1,01/04/1,182
1950,CA,MEU,00000224,STRONG MOUNTAIN,CDF,0,14,00000000,1,,0.000000000000000,20618.951171875000000,49045.078164309400000,83441937.402129500000000,09/02/50,01/04/1,183
1964,CA,LAC,00000000,,CCO,0,14,00000000,1,,0.000000000000000,6950.070800781250000,37930.291470490300000,28125938.723842500000000,03/16/64,01/04/1,184
2004,CA,SBC,00004032,GAVIOTA,CCO,6,1,00004032,1,,7443.000000000000000,7197.669921875000000,31804.239390815300000,29127936.359723200000000,06/05/04,06/12/04,185
2004,CA,LAC,00146068,FOOTHILL,CCO,6,7,00146068,1,,5969.000000000000000,5969.518066406250000,39921.297177809500000,24157782.296533300000000,07/17/04,07/25/04,186
2004,CA,ANF,00000092,CROWN,USF,8,2,00000000,1,,11966.000000000000000,11754.265625000000000,57790.306528713400000,47567823.853367500000000,07/21/04,07/25/04,187
2004,CA,LAC,00142168,PINE,CCO,6,9,00142168,1,,16271.000000000000000,16271.652343750000000,91593.198583280000000,65849039.935696200000000,07/12/04,07/23/04,188
2004,CA,RRU,00000681,CERRITO,CDF,8,8,00035517,1,,16460.000000000000000,16447.398437500000000,71811.389711591400000,66560263.577609000000000,05/03/04,05/07/04,189
2004,CA,RRU,00000666,EAGLE,CDF,8,14,00035190,1,,8831.000000000000000,8946.074218750000000,51323.231908640200000,36203479.329030800000000,05/02/04,05/07/04,190
1911,CA,CNF,00000031,,USF,0,9,00000000,1,,0.000000000000000,7307.470214843750000,62367.808263755200000,29572282.356020200000000,01/04/1,01/04/1,191
1911,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,7249.509277343750000,23190.637820577500000,29337722.470107000000000,01/04/1,01/04/1,192
1933,CA,LPF,00000010,,USF,0,9,00000000,1,,0.000000000000000,7429.240722656250000,24543.834438165700000,30065071.063435000000000,01/04/1,01/04/1,193
1933,CA,LPF,00000018,,USF,0,9,00000000,1,,0.000000000000000,7900.916992187500000,39111.321861490700000,31973876.873569100000000,01/04/1,01/04/1,194
1964,CA,BDU,00000231,COZY DELL,CDF,0,14,00000000,1,,0.000000000000000,19218.109375000000000,83713.069848020300000,77772932.676242700000000,07/21/64,01/04/1,195
1960,CA,LAC,00000000,,CCO,0,14,00000000,1,,0.000000000000000,28393.291015625000000,68858.859148881300000,114903574.721980000000000,07/19/60,01/04/1,196
1976,CA,BDF,00000095,COYOTE,USF,8,7,00000000,1,,5143.000000000000000,5520.436035156250000,24241.487466020100000,22340411.947879200000000,07/08/76,07/12/76,197
1949,CA,VNC,00000000,SIMI HILLS,CCO,0,14,00000000,1,,0.000000000000000,20578.548828125000000,55347.807644706100000,83278429.159206800000000,10/31/49,01/04/1,198
1935,CA,LAC,00000000,MALIBU FIRE,CCO,0,14,00000000,1,,0.000000000000000,28195.445312500000000,133693.993365187000000,114102920.105544000000000,10/23/35,01/04/1,199
1951,CA,SLU,00000096,BETHEL,CDF,0,9,00000000,1,,0.000000000000000,18253.570312500000000,40438.909996868800000,73869578.948460200000000,08/15/51,01/04/1,200
1961,CA,TGU,00000075,BIG ANTELOPE,CDF,0,14,00000000,1,,0.000000000000000,46930.828125000000000,71596.379817284800000,189922328.112333000000000,09/08/61,01/04/1,201
1961,CA,TGU,00000075,SOAP BUTTE,CDF,0,14,00000000,1,,0.000000000000000,10632.759765625000000,31824.548796372800000,43029251.116292300000000,09/08/61,01/04/1,202
1976,CA,TGU,00000074,UPPER SLAB,CDF,0,14,00000000,1,,0.000000000000000,15292.570312500000000,43676.044769591700000,61886837.517898200000000,06/14/76,01/04/1,203
1976,CA,TGU,00000093,SKINNER MILL,CDF,0,9,00000000,1,,0.000000000000000,89133.281250000000000,120100.335929680000000,360709601.252417000000000,06/27/76,01/04/1,204
1961,CA,SCU,00000083,AUSTRIAN GULCH,CDF,0,14,00000000,1,,0.000000000000000,9071.437500000000000,29184.602556496400000,36710806.713833900000000,07/18/61,01/04/1,205
1961,CA,ORC,00000010,OUTSIDE ORIGIN #2,CCO,0,14,00000000,1,,0.000000000000000,5019.126953125000000,22900.821110573200000,20311685.264478900000000,01/19/61,01/04/1,206
1927,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,9516.558593750000000,39026.285091180500000,38512145.425881200000000,01/04/1,01/04/1,207
1927,CA,PNF,00000004,,USF,0,14,00000000,1,,0.000000000000000,8541.181640625000000,30562.103218684800000,34564934.000632400000000,01/04/1,01/04/1,208
1927,CA,PNF,00000003,,USF,0,14,00000000,1,,0.000000000000000,27841.373046875000000,81788.477896789000000,112670041.091511000000000,01/04/1,01/04/1,209
1936,CA,MDF,00000055,CORNELL,USF,0,9,00000000,1,,0.000000000000000,22050.212890625000000,73424.609266984200000,89234043.268773200000000,08/13/36,01/04/1,210
1947,CA,LNU,00000105,,CDF,0,14,00000000,1,,0.000000000000000,8462.092773437500000,33922.775394105000000,34244873.468644700000000,01/04/1,01/04/1,211
1947,CA,LNU,00000097,,CDF,0,14,00000000,1,,0.000000000000000,6398.842285156250000,21166.745817798000000,25895196.470474500000000,01/04/1,01/04/1,212
1947,CA,LNF,00000221,,USF,0,14,00000000,1,,0.000000000000000,19398.486328125000000,72350.208676006100000,78502891.339438200000000,01/04/1,01/04/1,213
1947,CA,TOI,00000000,,USF,0,14,00000000,1,,0.000000000000000,14394.515625000000000,55613.660278649000000,58252536.598407900000000,01/04/1,01/04/1,214
1948,CA,SHU,00000000,FIDDLERS,CDF,0,14,00000000,1,,0.000000000000000,5094.208007812500000,21904.982961791400000,20615527.808540100000000,01/04/1,01/04/1,215
1948,CA,LPF,00000015,WHEELER SPRINGS,USF,0,9,00000000,1,,0.000000000000000,22498.929687500000000,42043.445047614400000,91049940.604275500000000,09/12/48,01/04/1,216
1931,CA,SNF,00000005,,USF,0,1,00000000,1,,0.000000000000000,7165.195800781250000,23132.249744385000000,28996519.495671600000000,01/04/1,01/04/1,217
1931,CA,SNF,00000007,,USF,0,14,00000000,1,,0.000000000000000,6650.475097656250000,24666.137299526000000,26913518.059199400000000,01/04/1,01/04/1,218
1931,CA,LNF,00000037,,USF,0,9,00000000,1,,0.000000000000000,42078.125000000000000,80764.707462641400000,170284131.013027000000000,01/04/1,01/04/1,219
1951,CA,BEU,00000078,KENT CANYON,CDF,0,14,00000000,1,,0.000000000000000,6753.549804687500000,25349.622299237900000,27330646.494210200000000,07/27/51,01/04/1,220
1910,CA,LNF,00000006,,USF,0,14,00000000,1,,0.000000000000000,18928.941406250000000,45622.945004437200000,76602705.788503100000000,01/04/1,01/04/1,221
1910,CA,LNF,00000014,,USF,0,14,00000000,1,,0.000000000000000,9445.518554687500000,38193.318918118700000,38224656.684144100000000,01/04/1,01/04/1,222
1920,CA,LPF,00000999,,USF,0,14,00000000,1,,0.000000000000000,7856.989746093750000,28062.423337856700000,31796109.569956100000000,01/04/1,01/04/1,223
1913,CA,LPF,00000998,,USF,0,14,00000000,1,,0.000000000000000,14587.581054687500000,41160.669782129000000,59033844.901550700000000,01/04/1,01/04/1,224
1913,CA,CNF,00000057,,USF,0,14,00000000,1,,0.000000000000000,62425.976562500000000,136817.009618054000000,252628959.180319000000000,01/04/1,01/04/1,225
1920,CA,LNF,00000069,,USF,0,14,00000000,1,,0.000000000000000,12214.342773437500000,36502.251318854600000,49429690.447619400000000,01/04/1,01/04/1,226
1945,CA,LNF,00000125,,USF,0,9,00000000,1,,0.000000000000000,5204.997070312500000,21170.042525439800000,21063874.888855000000000,01/04/1,01/04/1,227
1932,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,10747.874023437500000,29827.209441141100000,43495104.897323700000000,01/04/1,01/04/1,228
1945,CA,CNF,00000095,,USF,0,9,00000000,1,,0.000000000000000,6292.884277343750000,42147.245082926500000,25466398.888682000000000,01/04/1,01/04/1,229
1945,CA,CNF,00000084,,USF,0,9,00000000,1,,0.000000000000000,9845.152343750000000,46946.695447000500000,39841917.375892100000000,01/04/1,01/04/1,230
1938,CA,LAC,00000000,TOPANGA NO. 50,CCO,0,14,00000000,1,,0.000000000000000,14532.189453125000000,52118.703964619700000,58809685.790868100000000,11/23/38,01/04/1,231
1955,CA,VNC,00000000,VENTU PARK,CCO,0,14,00000000,1,,0.000000000000000,13956.836914062500000,40175.487040232900000,56481313.571235200000000,11/07/55,01/04/1,232
1955,CA,BEU,00000015,BURKETT,CDF,0,14,00000000,1,,0.000000000000000,11573.623046875000000,46892.339340255300000,46836789.403407100000000,09/03/55,01/04/1,233
1943,CA,TGU,00000203,DRY CREEK,CDF,0,14,00000000,1,,0.000000000000000,10900.012695312500000,35114.618699240900000,44110786.172247500000000,09/30/43,01/04/1,234
1943,CA,TGU,00000177,ROBSON,CDF,0,14,00000000,1,,0.000000000000000,9509.698242187500000,47562.321853121800000,38484384.221730200000000,09/06/43,01/04/1,235
1943,CA,TGU,00000061,MILL CREEK,CDF,0,14,00000000,1,,0.000000000000000,8627.099609375000000,30685.147807529400000,34912632.498197200000000,06/27/43,01/04/1,236
1945,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,6839.117187500000000,21518.496267517200000,27676925.096596800000000,01/04/1,01/04/1,237
1918,CA,LNF,00000025,,USF,0,9,00000000,1,,0.000000000000000,22231.779296875000000,55744.644345903600000,89968819.794856100000000,01/04/1,01/04/1,238
1918,CA,KNF,00000000,,USF,0,14,00000000,1,,0.000000000000000,5469.904785156250000,19761.536096920700000,22135918.717828300000000,01/04/1,01/04/1,239
1919,CA,LAC,00000000,RAVENNA,CCO,0,14,00000000,1,,0.000000000000000,71373.148437500000000,188064.413675495000000,288836893.281180000000000,10/06/19,01/04/1,240
1923,CA,SNF,00000002,,USF,0,14,00000000,1,,0.000000000000000,24115.955078125000000,63566.500579803400000,97593808.159732900000000,01/04/1,01/04/1,241
1923,CA,MNF,00000049,STREETER RIDGE,USF,0,9,00000000,1,,0.000000000000000,14996.299804687500000,44472.730836733300000,60687873.281163200000000,01/04/1,01/04/1,242
1923,CA,MNF,00000047,BARTLETT MTN,USF,0,9,00000000,1,,0.000000000000000,9914.944335937500000,31696.361860797100000,40124356.695479700000000,01/04/1,01/04/1,243
1924,CA,KNF,00000314,WEST FORK,USF,0,3,00000000,1,,0.000000000000000,6307.514648437500000,21395.167746836600000,25525606.959971800000000,07/26/24,01/04/1,244
1927,CA,LAC,00000000,LIEBRE,CCO,0,14,00000000,1,,0.000000000000000,17957.339843750000000,97791.900071572700000,72670774.203095200000000,08/21/27,01/04/1,245
1927,CA,LAC,00000000,AUGUSTINE FIRE 18,CCO,0,14,00000000,1,,0.000000000000000,9156.503906250000000,41891.958260414700000,37055055.348636200000000,08/25/27,01/04/1,246
1949,CA,KNF,00000080,,USF,0,14,00000000,1,,0.000000000000000,14650.423828125000000,50138.387842635000000,59288162.090532100000000,01/04/1,01/04/1,247
1949,CA,CNF,00000011,,USF,0,14,00000000,1,,0.000000000000000,13785.481445312500000,37257.327901310100000,55787863.262582700000000,01/04/1,01/04/1,248
1949,CA,CNF,00000139,,USF,0,9,00000000,1,,0.000000000000000,10699.527343750000000,37747.005072764800000,43299452.390921700000000,01/04/1,01/04/1,249
1949,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,7023.578125000000000,28567.892053443500000,28423412.270163300000000,01/04/1,01/04/1,250
1924,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,17174.076171875000000,73315.608094486300000,69501019.010218000000000,01/04/1,01/04/1,251
1924,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,18432.462890625000000,63079.193492111900000,74593530.538634200000000,01/04/1,01/04/1,252
1924,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,15848.205078125000000,35002.313176270800000,64135410.525246700000000,01/04/1,01/04/1,253
1962,CA,LNU,00000064,WIDOW CREEK,CDF,0,14,00000000,1,,0.000000000000000,10326.915039062500000,41681.251003270200000,41791541.085208300000000,08/26/62,01/04/1,254
1962,CA,RRU,00000422,RAWSON,CDF,0,14,00000000,1,,0.000000000000000,12946.258789062500000,48770.910406446600000,52391648.836421100000000,08/24/62,01/04/1,255
1962,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,8238.680664062500000,27161.761745832000000,33340759.010726400000000,01/04/1,01/04/1,256
1962,CA,VNC,00000000,CULBERT,CCO,0,14,00000000,1,,0.000000000000000,5314.204589843750000,67716.286076700100000,21505822.415745200000000,12/04/62,01/04/1,257
1980,CA,LPF,00000063,LOCKWOOD,USF,8,4,00000000,1,,5640.000000000000000,5654.604980468750000,30927.498302350900000,22883374.872391500000000,11/26/80,11/30/80,258
1980,CA,VNC,00000000,HILL CANYON,CCO,0,14,00000000,1,,0.000000000000000,11975.249023437500000,52784.507531657600000,48462113.537158900000000,10/28/80,01/04/1,259
1958,CA,LAC,00000000,CO. FIRE 123158,CCO,0,14,00000000,1,,0.000000000000000,5116.230957031250000,45332.278695746100000,20704652.408987700000000,12/31/58,01/04/1,260
1939,CA,SHF,00000677,,USF,0,1,00000000,1,,0.000000000000000,22167.607421875000000,56897.273244996400000,89709124.375959300000000,01/04/1,01/04/1,261
1939,CA,SHF,00000746,,USF,0,9,00000000,1,,0.000000000000000,6187.684082031250000,29817.452783689400000,25040669.359777000000000,01/04/1,01/04/1,262
1950,CA,BDU,00000330,NORTH FORK,CDF,0,14,00000000,1,,0.000000000000000,13187.957031250000000,63998.022101182500000,53369768.319782100000000,06/30/50,01/04/1,263
1922,CA,SNF,00000005,,USF,0,14,00000000,1,,0.000000000000000,25016.853515625000000,55531.251697409300000,101239618.013318000000000,01/04/1,01/04/1,264
1924,CA,LNF,00000145,,USF,0,9,00000000,1,,0.000000000000000,6797.746582031250000,26241.123783661700000,27509504.179093400000000,01/04/1,01/04/1,265
1924,CA,MNF,00000021,THOMS CREEK,USF,0,14,00000000,1,,0.000000000000000,6170.401855468750000,30566.905608798800000,24970729.723706500000000,01/04/1,01/04/1,266
1928,CA,SNF,00000001,,USF,0,14,00000000,1,,0.000000000000000,21194.070312500000000,46847.536766237500000,85769359.932876100000000,01/04/1,01/04/1,267
1944,CA,SHF,00000070,,USF,0,9,00000000,1,,0.000000000000000,9372.171875000000000,33337.090189165500000,37927832.421033200000000,01/04/1,01/04/1,268
1913,CA,LAC,00000000,,CCO,0,14,00000000,1,,0.000000000000000,8355.294921875000000,46601.743305680900000,33812679.200869700000000,01/04/1,01/04/1,269
1920,CA,LNF,00002257,,USF,0,1,00000000,1,,0.000000000000000,7499.067382812500000,28449.974621465300000,30347649.273248200000000,01/04/1,01/04/1,270
1920,CA,LNF,00000010,,USF,0,1,00000000,1,,0.000000000000000,7671.826171875000000,25701.179936706200000,31046779.202765900000000,01/04/1,01/04/1,271
1920,CA,LNF,00000046,,USF,0,1,00000000,1,,0.000000000000000,8412.417968750000000,27922.610725558100000,34043847.821861500000000,01/04/1,01/04/1,272
1920,CA,LNF,00000045,,USF,0,1,00000000,1,,0.000000000000000,9963.210937500000000,28175.777692147400000,40319684.002132200000000,01/04/1,01/04/1,273
1922,CA,LPF,00000012,,USF,0,9,00000000,1,,0.000000000000000,12545.411132812500000,30098.164722920500000,50769476.790792600000000,01/04/1,01/04/1,274
1922,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,19325.962890625000000,52095.059092921800000,78209400.434090600000000,01/04/1,01/04/1,275
1922,CA,MNF,00000025,GRINDSTONE,USF,0,9,00000000,1,,0.000000000000000,39805.585937500000000,67262.021101926700000,161087492.161178000000000,01/04/1,01/04/1,276
1955,CA,SQF,00000033,MCGEE,USF,0,9,00000000,1,,0.000000000000000,18252.861328125000000,64113.900045210100000,73866706.980876400000000,09/02/55,01/04/1,277
1917,CA,LPF,00000015,,USF,0,14,00000000,1,,0.000000000000000,10054.958007812500000,24817.612483742800000,40690972.018347400000000,01/04/1,01/04/1,278
1917,CA,LPF,0000081A,,USF,0,9,00000000,1,,0.000000000000000,9353.831054687500000,26060.861979609100000,37853610.813456200000000,01/04/1,01/04/1,279
1917,CA,CNF,00000119,,USF,0,14,00000000,1,,0.000000000000000,6163.710937500000000,24897.175536318600000,24943653.959726800000000,01/04/1,01/04/1,280
1917,CA,CNF,00000009,,USF,0,14,00000000,1,,0.000000000000000,10736.197265625000000,33275.960886694200000,43447849.284193000000000,01/04/1,01/04/1,281
1917,CA,CNF,00000011,,USF,0,14,00000000,1,,0.000000000000000,5623.692871093750000,28746.984371245500000,22758276.858699000000000,01/04/1,01/04/1,282
1994,CA,KNF,00000170,SPECIMEN,USF,8,1,00000000,1,,7015.000000000000000,8378.060546875000000,29015.765987373500000,33904807.845089200000000,09/18/94,10/12/94,283
1929,CA,CNF,00000115,,USF,0,9,00000000,1,,0.000000000000000,30494.373046875000000,65592.261895428300000,123406346.355434000000000,01/04/1,01/04/1,284
1929,CA,SRF,00200276,PECWAN CREEK,USF,0,5,00000000,1,,0.000000000000000,5449.210937500000000,22820.885967487000000,22052175.078518500000000,09/27/29,01/04/1,285
1929,CA,SRF,00200273,BLUE CREEK #2,USF,0,5,00000000,1,,0.000000000000000,6112.382324218750000,25807.716702693400000,24735933.685098600000000,09/15/29,01/04/1,286
1942,CA,SQF,00000014,,USF,0,9,00000000,1,,0.000000000000000,19833.333984375000000,58061.740486639900000,80262654.148907100000000,01/04/1,01/04/1,287
1942,CA,SQF,00000007,,USF,0,9,00000000,1,,0.000000000000000,26978.550781250000000,83047.557005117000000,109178319.095533000000000,01/04/1,01/04/1,288
1942,CA,SQF,00000009,,USF,0,9,00000000,1,,0.000000000000000,7558.866210937500000,26174.805868855600000,30589646.514469300000000,01/04/1,01/04/1,289
