State,Fips,Postal,Name,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen
19,111,IA,Lee County,38160,39932,39647,40048,43718,40921,40363,43110,41291,48973
19,113,IA,Linn County,48887,49507,46933,53076,55173,53700,54806,55772,57663,58465
19,115,IA,Louisa County,43107,45685,44670,47339,44429,45367,50301,48372,48191,55911
19,117,IA,Lucas County,34282,36943,35826,38997,41007,38122,39207,38422,45158,44455
19,119,IA,Lyon County,44195,44756,45417,48878,50289,48467,51491,53398,54695,65978
19,121,IA,Madison County,48952,52205,50140,55396,51973,55607,52351,56258,59417,64360
19,123,IA,Mahaska County,41807,42066,42240,44234,46872,45021,45211,47598,48705,53061
19,125,IA,Marion County,47063,47273,50391,54247,51252,52221,52845,51996,55505,61899
19,127,IA,Marshall County,41344,43104,43005,45565,44615,45190,45911,47535,51348,53955
19,129,IA,Mills County,48283,49104,55739,51367,55094,54646,57359,57331,56968,61863
19,131,IA,Mitchell County,41049,41373,41523,43506,46629,46684,47406,45430,50848,58056
19,133,IA,Monona County,36161,33435,37093,38362,41009,41072,43052,41458,44254,42824
19,135,IA,Monroe County,37153,37245,39658,41456,47628,41103,42631,42961,45265,53183
19,137,IA,Montgomery County,37074,37408,37655,41225,36817,39430,41068,41437,46142,48550
19,139,IA,Muscatine County,45557,43921,48790,51826,53234,48671,47583,47966,53219,58845
19,141,IA,O'Brien County,41389,40558,41063,44359,46584,43292,44209,46233,49861,61556
19,143,IA,Osceola County,39739,38587,40217,39750,43681,42469,51042,47890,46270,55904
19,145,IA,Page County,38062,38701,40635,42029,42317,40692,40960,42449,45205,51237
19,147,IA,Palo Alto County,37163,36402,38645,42736,42062,43752,43360,43557,47639,54099
19,149,IA,Plymouth County,48566,47954,51296,50250,54013,58440,61292,55047,58885,63149
19,151,IA,Pocahontas County,37670,37404,39143,40968,41594,45593,44225,43766,45780,54962
19,153,IA,Polk County,51304,51959,52618,54377,56980,54948,54328,56091,57942,61450
19,155,IA,Pottawattamie County,42636,44988,46453,48467,49817,45769,47870,48589,49911,53171
19,157,IA,Poweshiek County,42103,43686,40331,48674,49857,47337,48929,49853,50883,54700
19,159,IA,Ringgold County,32762,33334,36631,35695,36658,35035,36810,38547,40049,49063
19,161,IA,Sac County,38972,37687,38025,38737,41409,44135,42888,49480,46997,55167
19,163,IA,Scott County,46947,48884,46640,48373,52218,50707,47800,50007,53315,57647
19,165,IA,Shelby County,42636,42704,41313,45568,47103,45177,49056,48572,53135,59464
19,167,IA,Sioux County,47564,43441,46192,53006,52513,50978,53705,57027,61176,65847
19,169,IA,Story County,43328,42414,44698,49104,50265,48165,49192,48121,51291,57841
19,171,IA,Tama County,42580,45719,43655,44734,47298,45564,48833,50034,47799,57659
19,173,IA,Taylor County,35468,35835,36223,38920,39792,39727,42768,43155,44939,48938
19,175,IA,Union County,35436,36916,35986,40704,40652,41167,39977,39922,42430,47251
19,177,IA,Van Buren County,34361,38792,35472,38855,38207,37544,37833,39719,42183,46739
19,179,IA,Wapello County,36073,34098,37778,38375,40202,39941,38569,39999,41547,43914
19,181,IA,Warren County,56594,53329,58100,61688,62317,60253,62036,62688,63310,71030
19,183,IA,Washington County,44005,42756,46265,50265,50130,49760,47118,50559,53888,57667
19,185,IA,Wayne County,32637,33788,34010,34223,35563,35092,35867,37662,39060,41391
19,187,IA,Webster County,38524,39203,39071,42864,41568,40501,39565,42178,42444,49155
19,189,IA,Winnebago County,42772,39980,41305,46340,43187,44608,48933,47692,49213,54367
19,191,IA,Winneshiek County,42218,45707,44243,46946,48826,48562,51248,49148,49889,56226
19,193,IA,Woodbury County,38790,41032,41690,44494,43616,43820,42672,43362,43163,47605
19,195,IA,Worth County,40251,40842,42226,44391,48580,49371,46384,48718,48382,54418
19,197,IA,Wright County,41773,41152,41656,43560,46068,47130,44456,43647,47677,53325
20,000,KS,Kansas,41664,42861,45369,47341,50174,47709,47888,48844,50140,51485
20,001,KS,Allen County,33459,34106,38730,36702,37919,38169,39662,37353,37952,43034
20,003,KS,Anderson County,36715,37384,38465,40330,41825,41040,41054,42185,42424,46581
20,005,KS,Atchison County,37061,38574,39050,39743,42788,43685,41659,42131,43253,47231
20,007,KS,Barber County,36075,36355,38451,40389,42534,42319,42565,44118,47811,54773
20,009,KS,Barton County,35431,36329,37661,40454,42889,42558,43675,42183,43371,45860
20,011,KS,Bourbon County,32584,33705,33824,37672,37575,36113,37192,35805,37057,39238
20,013,KS,Brown County,35066,34340,37435,38398,38162,38599,40464,40424,42256,44899
20,015,KS,Butler County,49599,49091,51254,56372,57678,54165,55182,53217,58031,59148
20,017,KS,Chase County,34432,34634,37691,39898,39788,38229,39683,41217,42940,48635
20,019,KS,Chautauqua County,30674,32658,32399,33140,35460,34874,34772,35952,35714,42464
20,021,KS,Cherokee County,33151,32394,34592,38226,37621,35201,36204,39696,39938,44037
20,023,KS,Cheyenne County,25797,28437,28801,32477,37413,35478,35730,36835,40810,43036
20,025,KS,Clark County,33930,33604,37899,39336,41482,40253,41715,42171,43310,46527
20,027,KS,Clay County,37306,37732,38717,42035,43045,44454,46421,47692,47736,52879
20,029,KS,Cloud County,32706,33874,34497,35841,39126,36200,37539,39763,40184,44103
20,031,KS,Coffey County,43055,43312,45264,46571,49034,47358,49727,54644,50826,58017
20,033,KS,Comanche County,31775,31964,34280,35281,38193,36771,38207,39975,42851,48228
20,035,KS,Cowley County,36990,37524,39465,38145,45163,38100,39155,40248,37436,45235
20,037,KS,Crawford County,31661,32550,31645,35112,37289,34753,35407,34080,35365,40065
20,039,KS,Decatur County,28977,30323,32305,34873,36913,36964,37081,37986,40168,41515
20,041,KS,Dickinson County,38311,41061,40773,45131,46289,44307,45037,46894,47962,52349
20,043,KS,Doniphan County,35473,35147,38024,41417,43036,41404,45202,43092,44524,50355
20,045,KS,Douglas County,39796,40136,45797,44580,47614,44309,47335,47930,48813,54310
20,047,KS,Edwards County,32024,33134,34389,36876,39613,40617,41800,43874,44028,49355
20,049,KS,Elk County,28338,29315,30515,31468,32462,31233,32619,34174,34857,40464
20,051,KS,Ellis County,36280,39422,39027,43354,44846,41631,42409,41774,45969,51777
20,053,KS,Ellsworth County,37617,38996,40223,41775,42896,42616,41622,46927,48874,52302
20,055,KS,Finney County,37390,40333,42621,51658,49963,44364,46697,44888,46496,49584
20,057,KS,Ford County,36602,36943,40567,45075,45031,46554,43876,47542,46668,50059
20,059,KS,Franklin County,42236,42296,45693,47634,48591,46584,46965,46553,48895,52024
20,061,KS,Geary County,31614,37758,35892,40606,43528,44033,43691,40224,46008,43414
20,063,KS,Gove County,31666,32970,36990,37717,42205,40025,41263,44351,47114,52254
20,065,KS,Graham County,31548,33029,36011,36972,39094,41982,40049,40903,45650,48625
20,067,KS,Grant County,44083,44272,48463,50506,57591,52963,51460,54230,53369,58875
20,069,KS,Gray County,41404,42592,45022,50370,49864,47710,51828,59278,55780,61360
20,071,KS,Greeley County,33764,36588,36930,39966,44832,47657,47625,48606,50619,55678
20,073,KS,Greenwood County,31245,32760,33388,33714,36704,36061,35146,35765,41382,38952
20,075,KS,Hamilton County,34042,34324,36648,37501,42390,42589,42586,43679,43380,46396
20,077,KS,Harper County,32411,32424,33591,39367,37575,38022,37468,39104,41399,46945
20,079,KS,Harvey County,44144,44032,46423,46051,50640,48312,46941,50958,49624,58929
20,081,KS,Haskell County,40413,43824,42447,46383,48810,51145,51257,54340,53430,56217
20,083,KS,Hodgeman County,34931,40733,39016,41458,44829,42816,43338,45992,51276,53752
20,085,KS,Jackson County,43375,43669,46109,47899,49678,48900,50709,50342,50943,55109
20,087,KS,Jefferson County,48712,50586,52609,52385,56770,53799,52592,57046,55057,59140
20,089,KS,Jewell County,31390,32500,32798,35440,37937,37336,37640,38865,34195,45979
20,091,KS,Johnson County,68013,66926,69991,71961,76250,72006,71389,70665,73712,76168
20,093,KS,Kearny County,38380,39186,42029,46208,47631,48525,49426,51413,50626,59430
20,095,KS,Kingman County,40174,41511,42700,44859,48480,45307,46574,47684,49431,56064
20,097,KS,Kiowa County,35829,35171,36578,36699,39104,40529,41166,39796,42543,49778
20,099,KS,Labette County,32582,33442,34743,36569,37501,37653,39683,37879,36715,41847
20,101,KS,Lane County,33909,35857,40720,43873,47226,42632,44288,47900,51366,57727
20,103,KS,Leavenworth County,51459,54321,55141,58850,60218,57691,60848,61567,59662,69453
20,105,KS,Lincoln County,31110,32322,33576,36490,40793,36864,39442,39317,42847,46290
20,107,KS,Linn County,37689,38816,41260,41251,43671,41597,43509,44615,43726,47720
20,109,KS,Logan County,33007,33055,36632,38708,42609,41120,42297,43315,45933,50922
20,111,KS,Lyon County,34377,36455,36504,38407,39942,37321,39258,39346,39195,42997
20,113,KS,McPherson County,45392,46236,47050,51464,51352,49841,54881,48130,53969,56350
20,115,KS,Marion County,37263,38153,39361,41268,43983,42039,45899,43749,45243,48867
20,117,KS,Marshall County,36899,38111,38911,40964,42976,43052,43584,42619,44693,54227
20,119,KS,Meade County,37903,39265,40624,44142,48307,47697,48634,49141,50863,58177
20,121,KS,Miami County,51673,53721,56177,59153,61231,57705,58445,57580,64629,64858
20,123,KS,Mitchell County,36587,36738,37246,40231,44321,41771,42946,43511,46204,50383
20,125,KS,Montgomery County,33688,32737,33978,37300,41913,35966,37495,36670,39553,41687
20,127,KS,Morris County,36171,36618,37092,37227,41867,41524,44417,44227,42765,49200
20,129,KS,Morton County,38969,39571,37067,46371,48636,49689,49526,47006,52950,56134
20,131,KS,Nemaha County,38891,38446,40910,43405,46938,44280,44056,47971,50077,54775
20,133,KS,Neosho County,34411,34451,37077,36848,40362,37965,38363,40651,40541,45551
20,135,KS,Ness County,35693,36880,38126,46036,44389,45651,51717,44774,49541,54174
20,137,KS,Norton County,32122,33632,34848,36579,38252,38590,40386,41396,42202,46630
20,139,KS,Osage County,41196,41299,40906,44829,48848,48656,45221,47318,46706,52576
20,141,KS,Osborne County,30026,30776,32037,33038,37568,34601,36519,37949,39468,42161
20,143,KS,Ottawa County,41093,41571,41686,42993,45925,46743,53086,48998,48266,56588
20,145,KS,Pawnee County,35385,36653,38245,40481,43007,41015,42658,41623,43901,49558
20,147,KS,Phillips County,36251,37003,44709,41735,41832,40247,42071,40746,43519,47061
20,149,KS,Pottawatomie County,46616,46271,47221,50282,54341,54949,52861,53339,56891,64543
20,151,KS,Pratt County,37882,39410,41508,42909,44498,44479,43987,44964,47220,55925
20,153,KS,Rawlins County,29853,31428,34261,36013,38980,37483,40211,40908,44563,50016
20,155,KS,Reno County,37072,39790,39314,40418,42597,41536,41717,41892,43094,46025
20,157,KS,Republic County,31536,31364,32819,36226,38199,36356,38331,38132,39085,43399
20,159,KS,Rice County,36158,37176,40313,43834,43158,43617,41687,45420,44833,49494
20,161,KS,Riley County,34177,35071,37110,38864,43801,40612,45523,45558,43574,50132
20,163,KS,Rooks County,32292,33996,34348,36657,39738,41699,38487,39326,41363,44819
20,165,KS,Rush County,31976,33102,35902,36257,39197,39763,38595,37693,40415,46918
20,167,KS,Russell County,30588,31275,32608,35549,38635,36730,36575,37140,36614,43227
20,169,KS,Saline County,39216,40268,42360,42557,45342,43827,43927,45359,45225,51540
20,171,KS,Scott County,40751,41789,46368,47876,51658,45882,46925,49066,51245,56138
20,173,KS,Sedgwick County,44800,43340,45036,47326,49518,48071,45996,49526,47649,50265
20,175,KS,Seward County,37581,40438,41231,39348,44613,44868,43449,47855,47801,49293
20,177,KS,Shawnee County,43705,44285,44158,46696,48332,46194,45359,44816,48122,52189
20,179,KS,Sheridan County,35364,36293,37958,39157,43297,44323,46699,48498,50601,56016
20,181,KS,Sherman County,30402,32346,33340,35894,39299,38536,37927,39660,39160,40405
20,183,KS,Smith County,30085,31038,32050,35054,34547,37860,38120,38090,40075,43465
20,185,KS,Stafford County,33179,34077,34373,36543,39130,38922,39980,44133,43240,46345
20,187,KS,Stanton County,39609,41919,43443,46642,49924,49090,49580,49115,53087,54784
20,189,KS,Stevens County,43806,44915,45842,49856,54486,51913,50070,58901,53045,62789
20,191,KS,Sumner County,40877,42584,47770,46707,46245,47091,47113,47460,49535,55570
20,193,KS,Thomas County,36673,37512,41845,43373,45735,44836,45797,47892,48982,51945
20,195,KS,Trego County,30983,31258,34941,35708,39069,40457,40178,45683,46693,47828
20,197,KS,Wabaunsee County,44997,47231,48415,48438,54114,55341,50740,51666,54375,59359
20,199,KS,Wallace County,32985,33374,35133,37888,40574,41741,43553,47573,49091,50736
20,201,KS,Washington County,33489,31770,34971,36707,40445,37302,40956,39962,43889,46955
20,203,KS,Wichita County,34352,35452,36468,41928,42976,42344,45918,46929,48734,55417
20,205,KS,Wilson County,32843,32600,34346,36824,38975,36419,37078,37002,36879,44156
20,207,KS,Woodson County,28045,28418,28961,30223,32942,25245,33134,33221,32681,43562
20,209,KS,Wyandotte County,33266,34593,36876,37501,39208,37341,37805,38016,37780,40915
21,000,KY,Kentucky,37046,37377,39318,40299,41489,40061,40089,41141,41717,43938
21,001,KY,Adair County,25696,26903,27529,32643,30169,29200,30177,30147,31032,34630
21,003,KY,Allen County,33541,34121,34821,36283,36097,36563,35617,35614,37770,43320
21,005,KY,Anderson County,48280,47415,52056,54819,49615,51486,52660,51817,54704,57747
21,007,KY,Ballard County,35735,36575,38191,39118,36776,39995,41776,40790,41947,46827
21,009,KY,Barren County,33531,34450,35749,38817,36155,35993,38000,36298,37211,41863
21,011,KY,Bath County,28894,28317,30630,31740,30960,30574,32091,29857,31964,36933
21,013,KY,Bell County,22030,21300,23169,23528,24858,24501,26911,24940,25771,28172
21,015,KY,Boone County,58749,56262,57964,66690,66178,67994,64005,64055,66085,68590
21,017,KY,Bourbon County,36710,36102,39154,41819,41220,37966,39219,40350,39002,43676
21,019,KY,Boyd County,35041,36141,38565,39640,38255,37496,38029,38783,40155,44173
21,021,KY,Boyle County,36478,35734,39389,41739,40127,39687,39241,39663,42058,46751
21,023,KY,Bracken County,38296,39067,40245,41581,39366,39141,42056,41974,41217,47511
21,025,KY,Breathitt County,22571,22545,23072,25577,24162,23863,28045,26829,25831,29373
21,027,KY,Breckinridge County,33586,32494,35728,36621,39128,37074,35428,38028,40530,43378
21,029,KY,Bullitt County,49055,49464,51984,49861,53284,48344,51409,52033,56377,61249
21,031,KY,Butler County,31393,32338,33297,35676,35917,33499,35162,32483,37603,40106
21,033,KY,Caldwell County,32147,32639,34537,38009,35697,35252,36255,36650,36613,41022
21,035,KY,Calloway County,31559,30660,37018,36262,36284,34947,39038,39599,37478,41589
21,037,KY,Campbell County,44639,46573,47071,51383,50566,50033,47341,53501,54627,55653
21,039,KY,Carlisle County,32579,33119,34825,36151,36545,35853,38182,38075,41990,41867
21,041,KY,Carroll County,40525,42186,41254,42058,43720,43862,42192,40685,40473,44931
21,043,KY,Carter County,29428,30267,30266,32281,33435,33888,34303,35471,35721,38037
21,045,KY,Casey County,24244,24088,25750,27366,26892,27247,26612,28034,28734,31700
21,047,KY,Christian County,33435,33891,36229,37632,37775,35785,36542,35779,37539,44392
21,049,KY,Clark County,42173,41581,46037,46190,44907,44908,45016,44494,45116,49483
21,051,KY,Clay County,19491,19728,20204,20999,22365,22255,24081,22289,22834,26302
21,053,KY,Clinton County,23853,23282,22185,25677,25029,25776,27133,27095,26899,29850
21,055,KY,Crittenden County,30775,32299,33304,33804,34009,35330,33966,33570,35250,41031
21,057,KY,Cumberland County,23721,24055,24866,26584,28825,26913,27382,27570,27049,32438
21,059,KY,Daviess County,40020,38845,41279,42586,43075,43031,41878,44379,44502,49471
21,061,KY,Edmonson County,30057,29946,31905,34449,33785,33550,34849,36321,36039,39674
21,063,KY,Elliott County,24441,24521,25430,27215,26464,27486,29335,29339,28893,32462
21,065,KY,Estill County,26183,25026,27245,28797,28912,27765,29486,28961,29895,33319
21,067,KY,Fayette County,41602,42778,44382,46726,50267,46386,45820,47211,46452,50264
21,069,KY,Fleming County,30323,30471,32405,33815,33584,32258,33141,34736,34231,38926
21,071,KY,Floyd County,25340,25753,26725,26293,27462,29725,28589,28459,31061,33901
21,073,KY,Franklin County,42306,44446,44570,48025,48291,45619,46323,44241,46946,50253
21,075,KY,Fulton County,26659,25907,27769,28749,27815,27524,30662,28340,28754,31248
21,077,KY,Gallatin County,35105,38018,38764,42143,42554,40603,42761,41084,43469,48300
21,079,KY,Garrard County,36816,38796,38521,40653,40083,40210,40834,40292,42620,46853
21,081,KY,Grant County,41885,43996,43513,42126,45697,42814,42690,44158,46103,47360
21,083,KY,Graves County,32969,33826,35428,36345,36771,34550,34811,35690,39280,43123
21,085,KY,Grayson County,30323,30732,32769,32905,33791,31936,32970,32793,35126,35471
21,087,KY,Green County,27825,28028,31085,31546,33509,31189,31423,31189,32246,35507
21,089,KY,Greenup County,35414,35361,38097,40642,39479,39382,40752,41676,43869,47853
21,091,KY,Hancock County,43120,42450,44735,47558,46518,48464,46729,52049,50095,55715
21,093,KY,Hardin County,43082,42900,42420,47958,49532,45358,44203,47423,48852,51139
21,095,KY,Harlan County,22891,23031,24200,25939,23648,26356,28503,28721,27137,27410
21,097,KY,Harrison County,38140,39290,41572,41423,42445,42415,42124,39160,38249,45859
21,099,KY,Hart County,27463,27601,28979,30604,31166,29989,31733,31677,31387,36609
21,101,KY,Henderson County,39222,39796,39988,41692,42025,42438,41309,41244,41745,45887
